time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
16.46,0.18787447856606396,-0.06375991592640437,0.2111828482033632,-0.0837277166247885,3.633698550334077,9.411540282554368
16.47,0.18708909778643695,-0.06316294453508361,0.21099062236735097,-0.06439124458842704,3.6723726465385558,9.401164144400163
16.48,0.18629144433635753,-0.06256599920848584,0.21079261036599506,-0.04500560491591088,3.7106864922879317,9.390721513335016
16.490000000000002,0.18548156671033866,-0.061969128554596936,0.21058881909667557,-0.025573155503697875,3.7486368702647757,9.380215667494278
16.5,0.18465951423549384,-0.061372380737210366,0.2103792560323027,-0.006096266233943659,3.7862206190583474,9.36964990397364
16.51,0.18382533706882784,-0.06077580346790987,0.21016392921690538,0.013422681488657218,3.823434633402032,9.359027537694383
16.52,0.182979086194469,-0.060179443998187754,0.2099428472611119,0.03298129520195281,3.8602758643920327,9.348351900264596
16.53,0.18212081342083852,-0.05958334911169909,0.20971601933752354,0.05257717185331734,3.8967413196875857,9.337626338836646
16.54,0.1812505713777631,-0.05898756511665697,0.2094834551759855,0.07220789826826934,3.9328280636924458,9.326854214961605
16.55,0.1803684135135242,-0.058392137838365166,0.20924516505875637,0.09187105162081333,3.9685332177180066,9.316038903440841
16.56,0.17947439409185378,-0.057797112611897655,0.20900115981558112,0.11156419990513489,4.0038539601277705,9.305183791175539
16.57,0.1785685681888624,-0.057202534274917845,0.20875145081866728,0.13128490240879265,4.038787526463652,9.294292276014279
16.580000000000002,0.17765099168991563,-0.056608447160648064,0.20849604997757074,0.1510307101870395,4.07333120955376,9.283367765599447
16.59,0.17672172128644895,-0.056014895090983764,0.2082349697339915,0.1707991665383639,4.107482359602094,9.272413676212745
16.6,0.1757808144727197,-0.05542192136975679,0.20796822305648216,0.19058780748103754,4.141238384260187,9.261433431620285
16.61,0.17482832954250827,-0.054829568776152325,0.2076958234350748,0.2103941622304739,4.1745967486805675,9.250430461917837
16.62,0.17386432558575377,-0.054237879558273326,0.20741778487582502,0.23021575367749714,4.2075549755525765,9.239408202376518
16.63,0.17288886248513585,-0.05364689542686241,0.20713412189528013,0.2500500988671507,4.240110645120256,9.228370092289534
16.64,0.1719020009125953,-0.05305665754917568,0.20684484951487078,0.2698947094781422,4.272261395182825,9.217319573820255
16.65,0.17090380232580002,-0.05246720654301406,0.20654998325523213,0.2897470923026493,4.304004921077543,9.206260090852254
16.66,0.16989432896455003,-0.05187858247091016,0.2062495391304543,0.30960474972651186,4.335338975645472,9.195195087841578
16.67,0.1688736438471277,-0.051290824834475494,0.20594353364226853,0.32946518020952875,4.366261369179972,9.184128008671822
16.68,0.1678418107665895,-0.0507039725689047,0.20563198377416836,0.34932587876592613,4.3967699693583775,9.173062295512324
16.69,0.1667988942869999,-0.0501180640376406,0.20531490698547117,0.3691843374447682,4.426862701156928,9.162001387679991
16.7,0.1657449597396115,-0.04953313702720225,0.20499232120532293,0.38903804581016177,4.456537546749071,9.150948720505195
16.71,0.16468007321898334,-0.048949228742171044,0.20466424482664652,0.4088844914213272,4.485792545387566,9.139907724202002
16.72,0.16360430157905104,-0.0483663758003444,0.20433069670004078,0.4287211603121538,4.514625793270303,9.128881822743432
16.73,0.1625177124291304,-0.047784614228048174,0.20399169612762824,0.4485455374704175,4.543035443390401,9.11787443274181
16.740000000000002,0.16142037412987495,-0.04720397945561761,0.20364726285685902,0.4683551073162726,4.571019705370465,9.106888962334923
16.75,0.16031235578917338,-0.04662450631303996,0.20329741707427085,0.48814735418013366,4.598576845281492,9.095928810078194
16.76,0.15919372725798872,-0.04604622902576294,0.20294217939920747,0.5079197627797338,4.625705185446639,9.084997363843316
16.77,0.15806455912615014,-0.045469181210671464,0.20258157087750245,0.5276698186961832,4.652403104229898,9.074097999723804
16.78,0.15692492271808267,-0.044893395872226786,0.2022156129751257,0.5473950088491203,4.678669035810249,9.063234080947664
16.79,0.15577489008848763,-0.044318905398775796,0.20184432757180015,0.5670928219706097,4.70450146994127,9.052408956797818
16.8,0.15461453401796432,-0.0437457415590249,0.20146773695458783,0.5867607490778853,4.7298989516967165,9.041625961540387
16.81,0.15344392800858261,-0.04317393549868266,0.20108586381145085,0.606396283944681,4.754860081202099,9.030888413361376
16.82,0.15226314627939724,-0.042603517737268094,0.2006987312247882,0.6259969235711765,4.779383513352838,9.020199613312064
16.830000000000002,0.15107226376191243,-0.042034518165089074,0.20030636266495214,0.6455601686522976,4.803467957518976,9.009562844263423
16.84,0.14987135609549157,-0.0414669660403858,0.19990878198374615,0.6650835240444453,4.827112177236984,8.998981369869927
16.85,0.14866049962271366,-0.040900889986642625,0.1995060134079072,0.6845644992304374,4.850314989888863,8.98845843354311
16.86,0.14743977138468017,-0.040336317990069585,0.1990980815325763,0.7040006087825355,4.873075266368802,8.97799725743518
16.87,0.14620924911626434,-0.03977327739724724,0.19868501131475685,0.7233893728236284,4.895391930737861,8.967601041433005
16.88,0.1449690112413176,-0.03921179491294383,0.19826682806676818,0.7427283174862191,4.917263959866742,8.957272962162815
16.89,0.14371913686781268,-0.03865189659809484,0.19784355744969054,0.7620149753694027,4.938690383067311,8.947016172005892
16.9,0.14245970578294717,-0.03809360786795398,0.1974152254668113,0.781246885993449,4.959670281712812,8.936833798125594
16.91,0.14119079844818763,-0.037536953490406574,0.19698185845706748,0.8004215962521848,4.9802027888474605,8.926728941505957
16.92,0.13991249599426872,-0.03698195758445253,0.19654348308849362,0.8195366608628178,5.000287088785454,8.9167046760022
16.93,0.1386248802161389,-0.03642864361885381,0.19610012635167282,0.8385896428132941,5.019922416699954,8.90676404740343
16.94,0.1373280335678571,-0.03587703441094612,0.19565181555319505,0.85757811380705,5.039108058202273,8.896910072507707
16.95,0.13602203915744202,-0.03532715212561828,0.19519857830912624,0.8764996547049833,5.057843348911575,8.887145738209913
16.96,0.13470698074166804,-0.034779018274453254,0.19474044253848724,0.8953518559647049,5.0761276740155825,8.877474000602511
16.97,0.13338294272081766,-0.03423265371503463,0.19427743645674936,0.9141323180768365,5.093960467822447,8.867897784089575
16.98,0.1320500101333803,-0.03368807865041454,0.19380958856934397,0.9328386519984085,5.111341213304314,8.858419980514196
16.990000000000002,0.1307082686507074,-0.03314531262874641,0.19333692766519242,0.9514684795831139,5.128269441632792,8.849043448299685
17.0,0.12935780457161744,-0.032604374543076436,0.19285948281025594,0.970019434008501,5.144744731706771,8.839771011604585
17.01,0.12799870481695338,-0.032065282631297445,0.19237728334110799,0.9884891601999205,5.160766709672929,8.83060545949188
17.02,0.12663105692409615,-0.0315280544762636,0.19189035885853317,1.0068753152511238,5.176335048439217,8.821549545112525
17.03,0.12525494904142587,-0.030992707006061167,0.19139873922115044,1.0251755688415787,5.191449467181811,8.812605984903513
17.04,0.12387046992274638,-0.030459256494441367,0.19090245453906887,1.0433876036502077,5.206109730845736,8.803777457800745
